verified,reviewTime,reviewerID,asin,style,reviewText,summary,overall,day,month,year,sentiment,review_clean
True,2015-01-15,AUBYN9JEIH72I,B0007Y6NZ84,,"this is a complete starter kit. the ukulele is well-made. the dvd instruction seems to go by a little fast, and they don't focus on hawaiian songs.

do not be schmoozed by hype: learning to play a musical instrument is only as ""easy"" as your aptitude for it.  you will have to learn to read music (they show you how). you will have to learn the chords (they show that too). as always, it is a matter of practice and more practice. oh, and did i mention practice?

we are reliably informed that it is in the nature of ukuleles that they must be tuned from scratch each and every time you play.","Just how easy is ""easy""?",5,15,1,2015,2,"this is a complete starter kit the ukulele is wellmade the dvd instruction seems to go by a little fast and they dont focus on hawaiian songs

do not be schmoozed by hype learning to play a musical instrument is only as easy as your aptitude for it  you will have to learn to read music they show you how you will have to learn the chords they show that too as always it is a matter of practice and more practice oh and did i mention practice

we are reliably informed that it is in the nature of ukuleles that they must be tuned from scratch each and every time you play"
True,2015-01-14,A202R2JFDV40S0,B0007Y6NZ85,,"let me start by saying, i noticed mixed reviews on the ukelele so i figured ""well...might as well give it a chance. nothing can have 100% positive feedback"". i wanted to give this item the benefit of the doubt like i did a sound system some time ago (on amazon) that turned out decent.
boy, was i wrong.
this ""starter pack"" is more of a toy then a musical instrument. if you are serious about learning the ukulele and are above the age of 10, do not buy this item. spend a little more and get a ukulele that has some actual quality. this seems more like cheap toy you'd get your 5 year old relative to mess with.
when i first opened the box i noticed a lot of the edges on the bridge were slightly worn away in multiple areas. the wood is chipping slightly in some spots and it is very noticeable as soon as i opened it. why is it in this condition? it shouldn't be. this should be a brand new decent looking ukulele...but it's not.
it does not stay in tune, i am constantly having to tune it over and over. i sit down at my desk, practice for five minutes and it needs tuned. it's a constant cycle of this.

i would not recommend buying this. not for anyone. do not give it a chance like i did.
if you're looking for a cheap toy ukulele for a young child, i'm sure you can find one much cheaper then this.",Wish I would have believed reviews!,1,14,1,2015,0,"let me start by saying i noticed mixed reviews on the ukelele so i figured wellmight as well give it a chance nothing can have 100 positive feedback i wanted to give this item the benefit of the doubt like i did a sound system some time ago on amazon that turned out decent
boy was i wrong
this starter pack is more of a toy then a musical instrument if you are serious about learning the ukulele and are above the age of 10 do not buy this item spend a little more and get a ukulele that has some actual quality this seems more like cheap toy youd get your 5 year old relative to mess with
when i first opened the box i noticed a lot of the edges on the bridge were slightly worn away in multiple areas the wood is chipping slightly in some spots and it is very noticeable as soon as i opened it why is it in this condition it shouldnt be this should be a brand new decent looking ukulelebut its not
it does not stay in tune i am constantly having to tune it over and over i sit down at my desk practice for five minutes and it needs tuned its a constant cycle of this

i would not recommend buying this not for anyone do not give it a chance like i did
if youre looking for a cheap toy ukulele for a young child im sure you can find one much cheaper then this"
True,2015-01-14,AETEVQ81O7JL2,B0007Y6NZ86,,"perfect for first timers.  yes, nylon strings require lots of tunning. there's an app or 20 for that. once we dialed it in, its been nothing but good fun.  haven't used the cd as lots of good tips were found on you tube. was a christmas present so i'm a little suprised to see scratches and wear on the sides of the frets but for the price, i or the family couldn't be happier.",Perfect intro ukulele.,5,14,1,2015,2,perfect for first timers  yes nylon strings require lots of tunning theres an app or 20 for that once we dialed it in its been nothing but good fun  havent used the cd as lots of good tips were found on you tube was a christmas present so im a little suprised to see scratches and wear on the sides of the frets but for the price i or the family couldnt be happier
True,2015-01-14,A33UN0JA2Q765F,B0007Y6NZ87,,daughter delighted. however cd is a bit out dated and she prefers to find ukulele tutorials on youtube.,Five Stars,5,14,1,2015,2,daughter delighted however cd is a bit out dated and she prefers to find ukulele tutorials on youtube
True,2015-01-14,A3K9RD1R3R6E54,B0007Y6NZ88,,"poor sound quality and the strings are terrible. it doesn't hold its tuning at all. however i bought it for my 3 year old so she could play her own while i strum my (high-quality and expensive) ukulele, so the quality is fine as a toy and i expect the book will be nice for me as i learn. i read in other reviews that upgrading to better strings can help. i haven't tried as, again, this issue is not a big deal at this point. when my child is older maybe we'll give that a try!",Ok as a play/beginner-instrument for a child,3,14,1,2015,1,poor sound quality and the strings are terrible it doesnt hold its tuning at all however i bought it for my 3 year old so she could play her own while i strum my highquality and expensive ukulele so the quality is fine as a toy and i expect the book will be nice for me as i learn i read in other reviews that upgrading to better strings can help i havent tried as again this issue is not a big deal at this point when my child is older maybe well give that a try
True,2015-01-13,A2IZQEQ4SNEB3T,B0007Y6NZ89,,so far so good,Four Stars,4,13,1,2015,2,so far so good
True,2015-01-13,A20M1LWSTPEKJI,B0007Y6NZ90,,"i bought this ukulele for my wife for x-mas, but it could not keep in tune.  we decided to return it.","I bought this Ukulele for my wife for X-Mas, ...",2,13,1,2015,0,i bought this ukulele for my wife for xmas but it could not keep in tune  we decided to return it
True,2015-01-13,A1S2RYE1LEN360,B0007Y6NZ91,,smaller than expected!  it was a gift for my grandson!,Smaller than expected!,3,13,1,2015,1,smaller than expected  it was a gift for my grandson
True,2015-01-13,AN83AWP0KNLAC,B0007Y6NZ92,,this was bought for a gift.,Four Stars,4,13,1,2015,2,this was bought for a gift
False,2015-01-13,A2Y60X3NAPO9E7,B0007Y6NZ93,,"unfortunately, despite the glowing review from another purchaser, this product (bought as a gift) was a bust.  the item itself is smaller than an actual ukulele and is more like a child's toy than a musical instrument.  not suitable for an adult. very cheaply made, poor finish, ""tinny"" and even at the low price offered not worth the purchase at half the price.  impossible to keep in tune. further, ours arrived with a broken fret.  inferior product.  pay a little more for a better product and you won't regret it, as we did this purchase.",Inferior Product,2,13,1,2015,0,unfortunately despite the glowing review from another purchaser this product bought as a gift was a bust  the item itself is smaller than an actual ukulele and is more like a childs toy than a musical instrument  not suitable for an adult very cheaply made poor finish tinny and even at the low price offered not worth the purchase at half the price  impossible to keep in tune further ours arrived with a broken fret  inferior product  pay a little more for a better product and you wont regret it as we did this purchase
